x	y
0.18019216504272317	0.7148761808546064
0.10975334954054491	0.8351493685568595
0.15188513288269737	0.8394726278027372
0.19725835562165206	0.8367254233368866
0.045093098187090605	0.7708785918402041
0.15237356265964824	0.8015583323359647
0.14292415236188385	0.7827400071519874
0.08203698200490311	0.7416736825476372
0.18673540762045968	0.8658383499505462
0.09303729675868597	0.8114333958547489
0.14708494252975915	0.7648901936133932
0.1256628300663361	0.865580731705886
0.14083120136124783	0.8104284464672021
0.1179155890566361	0.7772552644360197
0.12096765951603974	0.8757481432127237
0.13650993404975187	0.7799372619557357
0.10380547387515847	0.8031706973536278
0.12527149691911482	0.8171947724085259
0.1048491029639894	0.8014702790565584
0.1203854426789673	0.8599341116470113
0.1703578633417632	0.8671112547271356
0.15525359074296352	0.7949478248440957
0.13610465112322512	0.77891658641
0.16262645995943384	0.7786823445556926
0.15529243753627392	0.877507846628844
0.12151197814951585	0.7991375942536699
0.07335721375005504	0.8801463134041385
0.0758983144322381	0.8011125609572437
0.11207895103513807	0.8205745291619201
0.1253416732962255	0.7962871582663281
0.14302677086644916	0.7808191008984235
0.14261280086461073	0.8155906883877263
0.10544455278336182	0.8414930358247779
0.07492484729413798	0.8226641252334559
0.11605949252396561	0.8216476468908339
0.12026664668974525	0.832958596250362
0.0854130392095098	0.7855955246327319
0.0646188717913025	0.8478242829309482
0.11997429161202484	0.8485955317933498
0.1067580231088053	0.7746666187601638
0.1008292484200159	0.8318348784312518
0.0821740796158138	0.8067289807525916
0.16568109797552627	0.7604349609162228
0.162864509713916	0.792179123166979
0.19454023172064522	0.8082294460264097
0.11830365305878524	0.7530837251934124
0.18063131107478309	0.8132888531285737
0.11534713199927629	0.782610793281734
0.10867031531139133	0.7561067209967174
0.1354566267854671	0.8151550005364778
0.16278556473637923	0.7879198661078003
0.15049827572156452	0.8408157010260144
0.08873603083734777	0.7737077679236285
0.19444320770592685	0.824791606843892
0.17461740120568636	0.8508064489734479
0.1773404878810273	0.7871473268342865
0.12739690037380658	0.7578894556134298
0.1443045166500686	0.7949760204606945
0.15000551028339412	0.7992088267871151
0.18784146026352455	0.7867351184523713
0.20046263782284054	0.7406760174662825
0.1942105236309969	0.7328691466203685
0.14982107895167412	0.7138972010151124
0.13607926591027847	0.828978000052075
0.14614900873106845	0.8122982407710939
0.16425505142664035	0.7988652225545442
0.2323829154488554	0.8336936830402841
0.11874600125975486	0.8907103547620487
0.13679892435743493	0.8230723439336998
0.11585630145375203	0.8313769790436405
0.17635584297743037	0.8443245085147711
0.07236400112829042	0.8067697081568325
0.12401644900228426	0.8144152200066895
0.13137732779015132	0.7989791187141929
0.1454608418780411	0.8343614097818712
0.1509238329948098	0.758758872652296
0.10683404120724797	0.7691917048546109
0.16279692716589733	0.7833799440714881
0.10252228180206567	0.7680988338426991
0.16015582064309708	0.8639624474753927
0.13634412861125642	0.8335207692370996
0.16581736008395181	0.7871366774213049
0.1986426595204768	0.8250879685283392
0.13274828835305075	0.7873638034133983
0.1327489040195816	0.787277101134981
0.15118153710560184	0.8234240388121387
0.10746098617590105	0.880124438677815
0.12733517342796996	0.8520992748132776
0.12146970495109194	0.7882714097613293
0.1737067903828618	0.7917505459067912
0.12604116556837358	0.8218164541272623
0.11338098800808062	0.8744463553255863
0.19089243958186908	0.8080265160038332
0.1882592909793045	0.802779884527938
0.08134469960797856	0.8255721532684149
0.0864736519434294	0.7686143283632569
0.07721389773117453	0.7979799119383573
0.1425180938870344	0.8156050010882611
0.15129110370852525	0.7719930427509071
0.1267110820982586	0.8195196915149137
0.13386775596624104	0.8398084247895496
0.09384281535319824	0.804153790360516
0.04414609127053783	0.8144768156283655
0.16346188390032027	0.8019980180325025
0.18769888017169709	0.7835294772901561
0.17235029980522035	0.8012370202892404
0.11155797651030891	0.8368907575053751
0.15698103604401586	0.7724085936609687
0.13492316687211492	0.8053600081266379
0.1097286845639456	0.7667624637505748
0.1905005283282626	0.8356278415566946
0.1761868386383521	0.7936925786431985
0.1655444824514169	0.7825243204621727
0.10197640304539779	0.7524772021926263
0.20894506672237995	0.8461487045835367
0.1042678654078589	0.7269349411984077
0.10165150969965625	0.8310157047242336
0.11760119306399	0.8675409156002233
0.18133861574233714	0.789841937740445
0.13562638422817885	0.8918843523721107
0.18254385785583083	0.7672531932735355
0.10241057447242852	0.8174776919170853
0.1107469514846057	0.8134124811286426
0.16647200944942586	0.8043697485454463
0.2098775472672761	0.8723862588334089
0.08746966202034998	0.8560361163776283
0.15029684120678952	0.794940885719968
0.08301583582953886	0.7754743713727412
0.14036737977491182	0.8448770069618539
0.1182442240096583	0.7566559945480087
0.08660727171011554	0.7549615081053083
0.19447701947218354	0.809479628378395
0.1236515845247527	0.8370742312233982
0.13063517090460214	0.7913833535093494
0.1457338416700112	0.7639210011320509
0.18843385701032891	0.7915788031979295
0.09049566598809541	0.9018069651555348
0.14527652299174693	0.7857800622258339
0.13972937353934847	0.7828303715907123
0.16100938392820693	0.8527094267958453
0.093950900626867	0.8294820809331733
0.15054479088753372	0.7876651840386069
0.1113806362127514	0.8597090553860369
0.1421794436411853	0.789032214686199
0.15631880856694458	0.8597284382927328
0.14924897241207438	0.7844457041685595
0.1852826039993541	0.8329684201627388
0.06380504820863751	0.7241037746164545
0.11780327091481345	0.7932879467863722
0.17892128175085284	0.7896708672978364
0.23132480722129722	0.7817907428453736
0.0720711369821918	0.7495802710600217
0.1009915777219502	0.7419137337031623
0.14447518336183207	0.82660550056978
0.09074895523252854	0.7793371770321272
0.1650096071610322	0.8301502864615607
0.16903107309769752	0.811699321148546
0.08063912310640106	0.8046560970380305
0.13771214244502247	0.8175525361374455
0.07366187371913037	0.8384009261080707
0.15137855891648846	0.7912007126092727
0.15127726532719893	0.8668586686182951
0.12723830054567267	0.7601541217446308
0.1026174208238293	0.7945601735721316
0.16379122079856448	0.8402002512700528
0.1828795632364943	0.7812297373931617
0.12232237498609172	0.7947689438209838
0.13157579516652126	0.8305154759634588
0.0808913143986329	0.8815591009677851
0.13661458400466692	0.7068102687995848
0.13400481105889367	0.8334673190459894
0.07814943153222609	0.8702232671915597
0.11173834703978167	0.7413992449982406
0.19882910227209288	0.7947598989447834
0.22539424264632768	0.7504074764899247
0.11302205942363108	0.7683990646384766
0.0627196394984493	0.7492081755142369
0.11116316423354244	0.7851166214065559
0.1412471426855276	0.8522568893539673
0.07761551115714688	0.8112074522491067
0.16333168900719058	0.7587236027474342
0.07893090785287371	0.758427627327528
0.1626496959571511	0.8712033153593545
0.15729341860896365	0.7626548984323847
0.08147807326459991	0.7224419087962761
0.16524166624547726	0.7855242364757061
0.0968265205656178	0.7907582364113561
0.10696262765968503	0.832409731610926
0.11954212862275962	0.8189586399540585
0.1851790078287486	0.8047790619262628
0.09496439141019505	0.7633031611908984
0.06708290657525691	0.76936794775525
0.1905306238901963	0.7777280758630348
0.12534795672168292	0.7656063959894314
0.15800562290446996	0.7565953010838463
0.1414817216987601	0.8031844458986515
0.18132114652977516	0.7616928170480997
0.14915521926780645	0.8000228560456035
0.16648801783390085	0.8429975376778471
0.14106683641878698	0.7474870149804125
0.1217447520054099	0.8137572745416981
0.13074437003013517	0.7806634854728107
0.1836565542376882	0.8644495527987772
0.08819564083833743	0.8086317426771723
0.17505499945341102	0.8209337698351118
0.06131734039824731	0.8156780196983495
0.18323133629640886	0.7428423988739682
0.14287159812806052	0.7482246259670257
0.11789812458746154	0.8146900356637812
0.14153036759702758	0.8009393606282903
0.09619313666452153	0.7722898083707679
0.18279115012636404	0.762157646929964
0.0671805117836562	0.7659934017644248
0.098394683162186	0.7157935185659955
0.2237634035068906	0.8311171451380698
0.07022522640754521	0.8191735465661162
0.12525791385947943	0.8703851845754074
0.11026660903770019	0.7450009038445777
0.12119950683496535	0.8080326609058601
0.1092725378536114	0.8059879769609304
0.12271167049238943	0.7458857024114155
0.17953024942384432	0.811532129066447
0.1694253991399954	0.764327844376241
0.19461457855758602	0.6938788958033025
0.1008307999398581	0.8557074924215071
0.11841748853168815	0.8290549715905821
0.11314468329065709	0.8154680447880374
0.15454332977644603	0.9156263080040137
0.19989745628740258	0.8457185859764995
0.18384862061343377	0.81782917207593
0.14693625056384188	0.8505140789177371
0.0997068423916774	0.7736653450953475
0.18769328512454111	0.763077235805578
0.13572935904671507	0.7850810745876957
0.11908952360828787	0.763738631678317
0.10611117624123864	0.8199129284148694
0.14902692559963554	0.8220497933308916
0.0837657864904856	0.8060557106740237
0.17295560636110582	0.8219553286723504
0.15633351469877416	0.8278015291189189
0.14837220958609912	0.8051086643498752
0.17586055610072943	0.849961920326724
0.1188962159278763	0.8443531834700222
0.18511510867548403	0.8367123634858024
0.11897653479775566	0.830594144936772
0.08162332771910352	0.7963143270581325
0.15644376937191196	0.7851601356053494
0.1734414427164973	0.6909243612009536
0.14819484957394272	0.7891959124687075
0.10954005072347442	0.7543761729819671
0.12488280198294838	0.7757479454786242
0.13391886629036043	0.7419217068866042
0.18279837377687624	0.8349398804057397
0.12538142179030876	0.8488914601078629
0.09675673669802862	0.7685541273039049
0.1248678276452389	0.8129273883479995
0.15988199774154024	0.7722615788666511
0.12459564679658977	0.7926292594934321
0.16349263838866818	0.8577264349315629
0.15347449612014402	0.773829264243237
0.116045561111223	0.8251892297277562
0.05871447229905814	0.8047864491381591
0.1636630460085846	0.7763533223089022
0.2043327665465895	0.8283499115885355
0.0790556909122645	0.8011557756867594
0.1631595293292986	0.8208930588733023
0.22144561977274582	0.747386679499384
0.23303727744778674	0.7773572290628338
0.15140379762955	0.8441662882558003
0.08542451559797448	0.8654841919870473
0.1401514658647272	0.7445539655310413
0.1643419959229661	0.8405039366046876
0.11765378710376746	0.8520544539432435
0.12619614569737295	0.7813158026239032
0.17349900072847235	0.8174803133490081
0.16918667930236664	0.8021336476066606
0.11914908365632201	0.8456802680822509
0.11492270988107287	0.8277531274409933
0.14575506541970862	0.7980616503539735
0.15941738324948937	0.8552365206312433
0.21412833206806134	0.8482850872149919
0.15841958631504605	0.8122721953205293
0.09694726396406991	0.8238600570860827
0.1767903390571342	0.7981209789220646
0.1206178980531761	0.8118683499466479
0.10179642658634135	0.7591779052272783
0.12009254018955906	0.8592976294031162
0.14558262855082688	0.8171504526067217
0.1349918895837886	0.7921595173812315
0.14994572185800917	0.8150750173722496
0.16633647013580588	0.7456492729241863
0.11978812842889401	0.8635568509234274
0.1568219645403001	0.7775621535316369
0.15902201615271538	0.8162128312927529
0.06747744866378688	0.8483897978193101
0.14610577005109912	0.7853334886875357
0.13010210490670546	0.8301087541224537
0.1632031168846052	0.8040611534016849
0.16310110331540983	0.7803807641709701
0.1392494767872289	0.8283905348352097
0.16047636251618896	0.8131816028189522
0.01716558412629772	0.8280263104611141
0.14413110074911809	0.8253728444864532
0.0968851144765755	0.8368106961400271
0.14162862041293647	0.8258870615320616
0.12118856452419859	0.8038488914825846
0.17799764993543057	0.8594996970730217
0.2127735250107299	0.7799406881929943
0.1493591506541728	0.7656065641825484
0.1750994537357301	0.7829488804178167
0.09725169654155769	0.7913787294001309
0.1517865101399678	0.8157697348788264
0.16413656155085585	0.7373555679815367
0.09053277707197506	0.7599722875773541
0.09520147076407529	0.7259220264567705
0.14377636382829798	0.8185562873537261
0.07947995453687788	0.8608194849238804
0.14241661636545122	0.815342415281679
0.1402514324919738	0.7447685265100279
0.503515697886836	0.06209877956292858
0.4210982894352955	0.06482768711770018
0.5202514269038053	0.12844786245974635
0.4934966348106994	0.1407757387856747
0.4937206885704509	0.11594618766484503
0.4709554891114214	0.05528176935026691
0.5038405410098723	0.13168500784516046
0.4298882871444188	0.053110434782057916
0.51485698375827	0.041143420637307984
0.49730290724533516	0.03907517967272925
0.45456030526189456	0.05637862711248892
0.51180775707743	0.08160500390722017
0.4670558502094002	0.0393131880709564
0.4547245429242921	0.0694928569932191
0.4968523851881852	0.07649625906239516
0.42212949858250914	0.00814881954241961
0.4516421735060661	0.09655353793000904
0.44450862558713805	0.15688216269203814
0.47862320982394213	0.023945097351019684
0.5611570874698619	0.025589109029153498
0.5094437899229999	0.108825592401402
0.4228606528967407	0.1266360419209565
0.47874842982733556	0.11339472074993515
0.40581303205719055	0.06936485663153066
0.44963059332221095	0.018721591165940167
0.44928811750401443	0.14563172048931528
0.48912046929401454	0.07643880061431393
0.448620560738352	0.12169465517156046
0.4979990070548201	0.10271183454203954
0.4287872740685866	0.06009101995004215
0.4859553898154776	0.08507720796655405
0.4767881407059575	0.10357632721342663
0.4917617675680864	0.032143174824050526
0.45808732397683194	0.1241921761382802
0.5376329370565381	0.05992727134867161
0.4862045911823182	0.03625275111301492
0.475999469189176	0.04312927059993442
0.5547093793637344	0.10545346090301178
0.5078624087863829	0.07164180398628844
0.47455672405367477	0.029736398169907335
0.5120605758503487	0.11786616504565119
0.5093856568432574	0.07654351933057457
0.40847643178796866	0.07549902638558302
0.47191175779761696	0.032978913662873637
0.45602036377518523	0.07121731609270132
0.4624066653738203	0.04507821483862529
0.4605246014500191	0.0689405259673715
0.4735119209347968	0.10333847016860764
0.46357305772601004	0.10509816357993298
0.4634591600511113	0.028353751711132198
0.44981384787232703	0.14769725423328056
0.4420202707547639	0.12483158007768672
0.5166204140582237	0.02727762876438538
0.4207702503280681	0.05029456227218322
0.44926176961843123	0.08066302387490984
0.43224356702280753	0.15976190454793682
0.45133182004200756	0.08358670158151896
0.46165307257487825	0.09745945976950803
0.5178258225400018	0.02953808800058283
0.43802159579542205	0.03850403252104277
0.48062752935032094	0.10404601123243395
0.48353934090415646	0.07458304402796924
0.4443789606555114	0.10723431249346127
0.37362887400636446	0.09672000205981857
0.46453082725557576	0.10902123968390266
0.38940928188334856	0.058809083486755356
0.5331237357963768	0.06069366495698844
0.5132689038040973	0.0231629749625687
0.54932493738828	0.06661246569448029
0.4893919082415633	0.1199307730219031
0.5339436829562082	0.15024666324356578
0.4817122405782472	0.06855572995312538
0.49987080336523565	0.04020185608351643
0.5290356837922944	0.07922645533025695
0.445484180665445	0.07787400209781631
0.5377204674165574	0.09528102665041172
0.39011303826936683	0.07457005403417828
0.43450168144203494	0.08626885842363016
0.4470804740502671	0.07272482284175749
0.4501501518074081	0.1448778587729479
0.4847255384720442	0.10011682974926525
0.4944646345034685	0.07846479465123321
0.5128115617485282	0.20764793321593827
0.47563549777859687	0.034759967238319596
0.47461059933720967	0.05855658295036008
0.47016636542889784	0.08108360334963093
0.44725082490291296	0.03297951185542504
0.48539265395546255	0.04067987649864833
0.4769428052871959	0.005674193364894456
0.43942561246582995	0.08196053910389393
0.40632176711003476	0.052489866506973556
0.4558813695066487	0.04149753906919233
0.4440017132118372	0.1033914840308195
0.5097480942206137	0.06840239262911182
0.4498241627747547	0.0672193619862592
0.4297164692223321	0.06511707230087649
0.4937857259880027	0.022048999550820327
0.5374314644384279	0.018814821155927856
0.5134666597013338	0.054889923205491735
0.44949357763166087	0.0690434453069612
0.43693856165613565	0.033563185267045464
0.4758033314056995	0.012222398674841178
0.4726978926677406	0.10638158561982788
0.5551821644283697	0.10902406674862927
0.4886586720605399	0.07382222206560633
0.527904298453684	0.0
0.4722380298547851	0.07179796370666096
0.4754476920516854	0.10376474121113347
0.41645017168656506	0.08470124830661065
0.4949168920508975	0.036280385814497135
0.5253052195222528	0.06930091705493906
0.4726000255565641	0.08596956487105994
0.5188659064367874	0.059230998754459724
0.5013495834784055	0.09272564151541658
0.5876032735606664	0.042948817114574135
0.5096513811625859	0.09747540459827032
0.5201452588260391	0.0
0.5049898703515084	0.10250628113181431
0.5105133276310413	0.0945822100205613
0.47412197791092997	0.05266418399396348
0.5486489656580452	0.05563251769596061
0.5208162226821234	0.04088549454688621
0.525771283627782	0.06987609001512105
0.45158369156757616	0.0
0.5348369720468468	0.11124538702462189
0.498515767549587	0.0738447735400812
0.4392484664432003	0.09090643973713294
0.4763339765712419	0.09096354545077481
0.5004886533381544	0.03800127837714315
0.4716415993242902	0.05105300936586934
0.44540377722771646	0.09640578162810923
0.573367117731669	0.07007328966371504
0.4704134084089118	0.1562173302959668
0.4657738940513385	0.06712566506582276
0.4632997834101555	0.06287228078737914
0.5208801531184454	0.07725796416009893
0.5071868566301447	0.11211235106851591
0.4617388956859691	0.05474067037964757
0.4768966920692288	0.017226985799740635
0.46309569729997585	0.09240333058820008
0.4588426092554705	0.05392753172757994
0.4883226325114881	0.0670748465265327
0.5238056632018133	0.13868031373366452
0.48129116839603714	0.17127091652702459
0.5672814647372448	0.08430430700618874
0.4489469639238062	0.08145901078437609
0.5030184425116867	0.13405981757640362
0.5110432841557592	0.07708175874728068
0.4420858348571842	0.01961144808354731
0.463519992622708	0.07185376363810482
0.5026060884562188	0.06515222947899149
0.45955722426256307	0.07370166828505079
0.42876973044409905	0.09965951805599066
0.49684588759770293	0.02350053407860788
0.44869491485780333	0.04536763076575629
0.46791723471745333	0.10184404384256598
0.4455724715621767	0.06155149116544953
0.49239699424270206	0.006783397644727282
0.5264710199509842	0.08317052436894741
0.5270633364391933	0.11354896520486453
0.4618538549477327	0.12901019613761866
0.48853579187912105	0.10863395600777308
0.47704133055764875	0.0894374347203392
0.57560526966757	0.07693981480272319
0.44879734691559126	0.07305432346796466
0.5071030776722631	0.04826474095064122
0.5116673908075733	0.07385685719814557
0.5205658115561196	0.06690156312669078
0.49640378205799396	0.08459672390227588
0.45422394518229875	0.09589596262009592
0.5366985343208382	0.047155633035764734
0.4260391624762124	0.08073610054213548
0.5278337768525363	0.02276490323154308
0.5271209899780964	0.04913407058771728
0.44156245321805376	0.07915410193629066
0.4984933605071292	0.06809142456938408
0.540202157368537	0.053790816313975316
0.4707545546110504	0.03697518512781628
0.45454888296981694	0.09033146089692423
0.46685243171486934	0.059250921039175064
0.5394962961328194	0.06342140802628679
0.43473378277864017	0.07951524311627103
0.5059631413125478	0.07063143860224935
0.5022926090358347	0.12898293859355095
0.49688955327656353	0.1374143620029608
0.5062793739167619	0.06927708813048293
0.48047178739992114	0.1350904487969898
0.5210745822956538	0.13756151890286406
0.49394138179239866	0.13185011166720761
0.44759203425155125	0.12132700554125503
0.4775978138420499	0.10809088727109598
0.5306948569059157	0.09878785816395666
0.4852803276255454	0.06111839243561874
0.5160920250535995	0.12013098123627988
0.46129228878197154	0.04569013291736023
0.5337547730936368	0.047689303026819056
0.488554149111864	0.0686702476311846
0.44454178194827604	0.10158660558291477
0.5033683581125503	0.16345647000523086
0.4451050677517764	0.13750394616893802
0.5403983995633141	0.1450186283787614
0.4122336895189079	0.09937887669035414
0.4490695472075731	0.006257588489243862
0.502864937179025	0.1291778139894199
0.40797002780601643	0.18594220265169562
0.4177577019414259	0.12056804555063147
0.4628758376511007	0.12686440990704567
0.4419539949938266	0.1165638631779343
0.46673282429490726	0.12382494586082284
0.46192123619948056	0.11729279884441986
0.4215726209111387	0.17347499280985923
0.4735270197500529	0.17595817258571855
0.5054393363977961	0.15840382244814635
0.4794341888125638	0.11464954497394982
0.4939638216781404	0.1643920069633794
0.491573075819662	0.07990789358824074
0.4903956952636563	0.18237436448536942
0.5101441483449415	0.11393920767267302
0.5066973195780845	0.11474876138843965
0.49275205054226323	0.14206458300977376
0.49374987890003713	0.12885010623317614
0.4468118276495969	0.10980118873092196
0.4535745131242337	0.0927458328832922
0.4990321620357422	0.07612815782507643
0.47824765067177644	0.10037963040135153
0.4252413482724075	0.05719322618853012
0.4336298726060341	0.07773090159265064
0.4598286243863537	0.1438774429725627
0.46946061889168306	0.07491606051772018
0.5398627632076497	0.13960109226105982
0.44792323858599997	0.11745445551319231
0.5505671366150254	0.12059820297195843
0.4875059995215281	0.17423773287766853
0.46185332424366865	0.15788233881284394
0.4539649949353134	0.13532818880531208
0.45123139477358654	0.08851654660963898
0.4403950558105332	0.07422222986730898
0.44540460739338444	0.09836327139502936
0.4495370928181823	0.13886323156576147
0.5063047850125397	0.024989677842682315
0.4740467024327769	0.0228350028380137
0.42504015343567664	0.0898599523749155
0.4432433798698092	0.09705554675418403
0.39349409498190174	0.04040422536142406
0.5203444854690569	0.01831549072418092
0.4027308857948192	0.0
0.41314503570297734	0.0
0.49125663757363286	0.0619780938472993
0.46446787700369807	0.12553492713086348
0.3973701315548199	0.045559552344464634
0.4321586738779283	0.052604086743578915
0.5157850534678915	0.07451073109427253
0.4646741481116678	0.03990526631830678
0.43649540524325137	0.13937732246784304
0.40368101755298796	0.11265777789322823
0.5407442710396709	0.05106676775831992
0.3988295858024529	0.04187919021856641
0.4257856448716527	0.08757167189493671
0.4276497979373743	0.0
0.4542545486993657	0.08563621110551574
0.41835169173128123	0.06278758787274516
0.4661835576280448	0.1788236079946191
0.4656711048242883	0.04491611638510467
0.43875034195610946	0.06292473275276989
0.4290197305854794	0.09752723148344387
0.5064637093274749	0.09702976884300998
0.43173122705275174	0.0854671197117697
0.4577917007590054	0.07537737430683034
0.45687159173438185	0.13271445954699734
0.34796272704206804	0.004664068035347135
0.4324133277270215	0.14302702667990264
0.4549670818186815	0.0603991879760037
0.4749533812018989	0.06590379343838774
0.42956923654948126	0.1544285160925462
0.42215232790008206	0.05606216225850631
0.4578523839438929	0.08574398329945071
0.43885622085691356	0.04839474783630415
0.4770751923854897	0.06514507472516466
0.48004406330598126	0.05280544927943616
0.40685816329209146	0.06571029303101636
0.47107346247008636	0.02341412370290529
0.5031780475464507	0.10049886975078764
0.39277575665408504	0.06815711349385956
0.47244640335837385	0.033714655575149265
0.4252524420039609	0.05433607256623112
0.4611111128912218	0.058074485976040306
0.4544544503568767	0.06386755833926852
0.47119919167275937	0.10959816581751097
0.43782265193775105	0.04291560622856478
0.4233666083583137	0.06675714290449335
0.41464193937964494	0.007940139681851976
0.4595983101437804	0.10916573684926623
0.4849183152844182	0.10406746068525366
0.4534049662043003	0.050284170746837484
0.47073955374220267	0.04833787016769196
0.45951350777723543	0.04656169224869557
0.5132241638155751	0.12237948257819851
0.4068096184947939	0.06844617220824406
0.42580553910481894	0.05248393101384366
0.4681682322594416	0.13058936671912627
0.4333098765536109	0.07404032393054749
0.5024154818790093	0.0909911539273155
0.47239364591002614	0.047704531577423895
0.4754837309297889	0.08211843589026903
0.43342150220479825	0.0746579234854917
0.49692478832667186	0.09533858861834406
0.41527595553228586	0.11471262292334544
0.44547096130900254	0.08485403211936084
0.5151394400352948	0.1010970505013806
0.43821178612907	0.07348928682750211
0.4300714198571398	0.1199958421044904
0.4163940883473687	0.052429015115296684
0.4454443537418479	0.11776281893056774
0.5040033330896381	0.1279789298190584
0.48694491443140714	0.05607535827060342
0.4649244076474598	0.0497203268147553
0.483128181027284	0.11644678021884322
0.46646048359125675	0.05843886702059646
0.40843909775256554	0.10504277310099626
0.5002817315275365	0.08558775944650025
0.4691854534299252	0.04989625914544433
0.444698347674658	0.07284784196646378
0.43586554300719976	0.0425945406321596
0.47235275234359836	0.06868625331595493
0.816739259645855	0.49527608003800166
0.8168234031768433	0.42322233305352486
0.8039111475220007	0.4855857823386873
0.8071939742353389	0.5229686947487031
0.7959531655224688	0.5045739176375075
0.7752982123551757	0.473450730523125
0.8635077947198	0.5384820098540307
0.8625629906358914	0.5469503445369682
0.9919439753912866	0.5096752366018308
0.7975659195114913	0.550988484178027
0.8073077371659017	0.5194086170077654
0.8596030777293968	0.47820823448814737
0.8541166117826412	0.5103351415927517
0.8608899924520349	0.5388856079577982
0.8346906845312774	0.48722578545602463
0.8179005000897847	0.502788919522006
0.7767317043592785	0.48093997507876435
0.8052350618164882	0.47506875846329755
0.8843934506373904	0.49801719537334616
0.8203986080367074	0.5004802573752737
0.8114658008340819	0.5024758269439897
